220
111  112  0  0  1.180 250.000  27500  0.000 0.000  27750  0.000 0.000

112  113  0  0  1.180 250.000  27750  0.000 0.000  28000  0.000 0.000

113  114  0  0  1.180 250.000  28000  0.000 0.000  28250  0.000 0.000

114  115  0  0  1.180 250.000  28250  0.000 0.000  28500  0.000 0.000

115  116  0  0  1.180 250.000  28500  0.000 0.000  28750  0.000 0.000

116  117  0  0  1.180 250.000  28750  0.000 0.000  29000  0.000 0.000

117  118  0  0  1.180 250.000  29000  0.000 0.000  29250  0.000 0.000

118  119  0  0  1.180 250.000  29250  0.000 0.000  29500  0.000 0.000

119  120  0  0  1.180 250.000  29500  0.000 0.000  29750  0.000 0.000

120  0  0  0  1.180 250.000  29750  0.000 0.000  30000  0.000 0.000

121  122  0  0  1.180 250.000  17500  0  0.000  17750  30  0.000

122  123  0  0  1.180 250.000  17750  30  0.000  18000  60  0.000

123  124  0  0  1.180 250.000  18000  60  0.000  18250  90  0.000

124  125  0  0  1.180 250.000  18250  90  0.000  18500  120  0.000

125  126  0  0  1.180 250.000  18500  120  0.000  18750  150  0.000

126  127  0  0  1.180 250.000  18750  150  0.000  19000  180  0.000

127  128  0  0  1.180 250.000  19000  180  0.000  19250  210  0.000

128  129  0  0  1.180 250.000  19250  210  0.000  19500  240  0.000

129  130  0  0  1.180 250.000  19500  240  0.000  19750  270  0.000

130  131  0  0  1.180 250.000  19750  270  0.000  20000  300  0.000

131  132  0  0  1.180 250.000  20000  300  0.000  20250  330  0.000

132  133  0  0  1.180 250.000  20250  330  0.000  20500  360  0.000

133  134  0  0  1.180 250.000  20500  360  0.000  20750  390  0.000

134  135  0  0  1.180 250.000  20750  390  0.000  21000  420  0.000

135  136  0  0  1.180 250.000  21000  420  0.000  21250  450  0.000

136  137  0  0  1.180 250.000  21250  450  0.000  21500  480  0.000

137  138  0  0  1.180 250.000  21500  480  0.000  21750  510  0.000

138  139  0  0  1.180 250.000  21750  510  0.000  22000  540  0.000

139  140  0  0  1.180 250.000  22000  540  0.000  22250  570  0.000

140  141  0  0  1.180 250.000  22250  570  0.000  22500  600  0.000

141  142  0  0  1.180 250.000  22500  600  0.000  22750  630  0.000

142  143  0  0  1.180 250.000  22750  630  0.000  23000  660  0.000

143  144  0  0  1.180 250.000  23000  660  0.000  23250  690  0.000

144  145  0  0  1.180 250.000  23250  690  0.000  23500  720  0.000

145  146  0  0  1.180 250.000  23500  720  0.000  23750  750  0.000

146  147  0  0  1.180 250.000  23750  750  0.000  24000  780  0.000

147  148  0  0  1.180 250.000  24000  780  0.000  24250  810  0.000

148  149  0  0  1.180 250.000  24250  810  0.000  24500  840  0.000

149  150  0  0  1.180 250.000  24500  840  0.000  24750  870  0.000

150  151  0  0  1.180 250.000  24750  870  0.000  25000  900  0.000

151  152  0  0  1.180 250.000  25000  900  0.000  25250  930  0.000

152  153  0  0  1.180 250.000  25250  930  0.000  25500  960  0.000

153  154  0  0  1.180 250.000  25500  960  0.000  25750  990  0.000

154  155  0  0  1.180 250.000  25750  990  0.000  26000  1020  0.000

155  156  0  0  1.180 250.000  26000  1020  0.000  26250  1050  0.000

156  157  0  0  1.180 250.000  26250  1050  0.000  26500  1080  0.000

157  158  0  0  1.180 250.000  26500  1080  0.000  26750  1110  0.000

158  159  0  0  1.180 250.000  26750  1110  0.000  27000  1140  0.000

159  160  0  0  1.180 250.000  27000  1140  0.000  27250  1170  0.000

160  161  0  0  1.180 250.000  27250  1170  0.000  27500  1200  0.000

161  162  0  0  1.180 250.000  27500  1200  0.000  27750  1230  0.000

162  163  0  0  1.180 250.000  27750  1230  0.000  28000  1260  0.000

163  164  0  0  1.180 250.000  28000  1260  0.000  28250  1290  0.000

164  165  0  0  1.180 250.000  28250  1290  0.000  28500  1320  0.000

165  166  0  0  1.180 250.000  28500  1320  0.000  28750  1350  0.000

166  167  0  0  1.180 250.000  28750  1350  0.000  29000  1380  0.000

167  168  0  0  1.180 250.000  29000  1380  0.000  29250  1410  0.000

168  169  0  0  1.180 250.000  29250  1410  0.000  29500  1440  0.000

169  170  0  0  1.180 250.000  29500  1440  0.000  29750  1470  0.000

170  0  0  0  1.180 250.000  29750  1470  0.000  30000  1500  0.000

171  172  0  0  1.180 250.000  8500  0  0.000  8750  -56  0.000

172  173  0  0  1.180 250.000  8750  -56  0.000  9000  -84  0.000

173  174  0  0  1.180 250.000  9000  -84  0.000  9250  -112  0.000

174  175  0  0  1.180 250.000  9250  -112  0.000  9500  -140  0.000

175  176  0  0  1.180 250.000  9500  -140  0.000  9750  -168  0.000

176  177  0  0  1.180 250.000  9750  -168  0.000  10000  -196  0.000

177  178  0  0  1.180 250.000  10000  -196  0.000  10250  -224  0.000

178  179  0  0  1.180 250.000  10250  -224  0.000  10500  -252  0.000

179  180  0  0  1.180 250.000  10500  -252  0.000  10750  -280  0.000

180  181  0  0  1.180 250.000  10750  -280  0.000  11000  -308  0.000

181  182  0  0  1.180 250.000  11000  -308  0.000  11250  -336  0.000

182  183  0  0  1.180 250.000  11250  -336  0.000  11500  -364  0.000

183  184  0  0  1.180 250.000  11500  -364  0.000  11750  -392  0.000

184  185  0  0  1.180 250.000  11750  -392  0.000  12000  -420  0.000

185  186  0  0  1.180 250.000  12000  -420  0.000  12250  -448  0.000

186  187  0  0  1.180 250.000  12250  -448  0.000  12500  -476  0.000

187  188  0  0  1.180 250.000  12500  -476  0.000  12750  -504  0.000

188  189  0  0  1.180 250.000  12750  -504  0.000  13000  -532  0.000

189  190  0  0  1.180 250.000  13000  -532  0.000  13250  -560  0.000

190  191  0  0  1.180 250.000  13250  -560  0.000  13500  -588  0.000

191  192  0  0  1.180 250.000  13500  -588  0.000  13750  -616  0.000

192  193  0  0  1.180 250.000  13750  -616  0.000  14000  -644  0.000

193  194  0  0  1.180 250.000  14000  -644  0.000  14250  -672  0.000

194  195  0  0  1.180 250.000  14250  -672  0.000  14500  -700  0.000

195  196  0  0  1.180 250.000  14500  -700  0.000  14750  -728  0.000

196  197  0  0  1.180 250.000  14750  -728  0.000  15000  -756  0.000

197  198  0  0  1.180 250.000  15000  -756  0.000  15250  -784  0.000

198  199  0  0  1.180 250.000  15250  -784  0.000  15500  -812  0.000

199  200  0  0  1.180 250.000  15500  -812  0.000  15750  -840  0.000

200  201  0  0  1.180 250.000  15750  -840  0.000  16000  -868  0.000

201  202  0  0  1.180 250.000  16000  -868  0.000  16250  -896  0.000

202  203  0  0  1.180 250.000  16250  -896  0.000  16500  -924  0.000

203  204  0  0  1.180 250.000  16500  -924  0.000  16750  -952  0.000

204  205  0  0  1.180 250.000  16750  -952  0.000  17000  -980  0.000

205  206  0  0  1.180 250.000  17000  -980  0.000  17250  -1008  0.000

206  207  0  0  1.180 250.000  17250  -1008  0.000  17500  -1036  0.000

207  208  0  0  1.180 250.000  17500  -1036  0.000  17750  -1064  0.000

208  209  0  0  1.180 250.000  17750  -1064  0.000  18000  -1092  0.000

209  210  0  0  1.180 250.000  18000  -1092  0.000  18250  -1120  0.000

210  211  0  0  1.180 250.000  18250  -1120  0.000  18500  -1148  0.000

211  212  0  0  1.180 250.000  18500  -1148  0.000  18750  -1176  0.000

212  213  0  0  1.180 250.000  18750  -1176  0.000  19000  -1204  0.000

213  214  0  0  1.180 250.000  19000  -1204  0.000  19250  -1232  0.000

214  215  0  0  1.180 250.000  19250  -1232  0.000  19500  -1260  0.000

215  216  0  0  1.180 250.000  19500  -1260  0.000  19750  -1288  0.000

216  217  0  0  1.180 250.000  19750  -1288  0.000  20000  -1316  0.000

217  218  0  0  1.180 250.000  20000  -1316  0.000  20250  -1344  0.000

218  219  0  0  1.180 250.000  20250  -1344  0.000  20500  -1372  0.000

219  220  0  0  1.180 250.000  20500  -1372  0.000  20750  -1400  0.000

220  0  0  0  1.180 250.000  20750  -1400  0.000  21000  -1428  0.000


